,Query,DocID,Text,Score
824,What is the main symptom of cholestasis of pregnancy?,259,Symptoms of auditory processing disorder (APD) can be subtle. Symptoms can include having trouble with:Telling where sound is coming from. Understanding words that are spoken quickly or in a noisy room. Paying attention. Reading and spelling. Following directions unless they are short and simple. Learning a new language. Singing or enjoying music. Understanding and remembering spoken information.,1
825,What is the main symptom of cholestasis of pregnancy?,927,"People with high platelet levels often don't have signs or symptoms. When symptoms occur, they're often related to blood clots. Examples include:Headache. Confusion or changes in speech. Chest pain. Shortness of breath and nausea. Weakness. Burning pain in the hands or feet.",1
826,What is the main symptom of cholestasis of pregnancy?,156,Some people with hemochromatosis never have symptoms. Early symptoms often overlap with those of other common conditions.Joint pain. Abdominal pain. Fatigue. Weakness. Diabetes. Loss of sex drive. Impotence. Heart failure. Liver failure. Bronze or gray skin color. Memory fog.,1
827,What is the main symptom of cholestasis of pregnancy?,379,"Symptoms of SCAD can include:Chest pain or pressure. Pain in the arms, shoulders, back or jaw. Shortness of breath. Unusual sweating. Extreme tiredness. Upset stomach. A rapid heartbeat or fluttery feeling in the chest. Feeling dizzy.",1
828,What is the main symptom of cholestasis of pregnancy?,840,"The signs and symptoms of polymyalgia rheumatica usually occur on both sides of the body and might include:Aches or pain in your shoulders Aches or pain in your neck, upper arms, buttocks, hips or thighs Stiffness in affected areas, particularly in the morning or after being inactive for a time Limited range of motion in affected areas Pain or stiffness in your wrists, elbows or knees",1
829,What is the main symptom of cholestasis of pregnancy?,755,"Symptoms vary depending on what type of sexual dysfunction you're experiencing:Low sexual desire. This most common of female sexual dysfunctions involves a lack of sexual interest and willingness to be sexual. Sexual arousal disorder. Your desire for sex might be intact, but you have difficulty with arousal or are unable to become aroused or maintain arousal during sexual activity. Orgasmic disorder. You have persistent or recurrent difficulty in achieving orgasm after sufficient sexual arousal and ongoing stimulation. Sexual pain disorder. You have pain associated with sexual stimulation or vaginal contact.",1
830,What is the main symptom of cholestasis of pregnancy?,818,"During a molar pregnancy, the placenta doesn't form typically. It can look like a mass of cysts. The fetus either doesn't form or doesn't form regularly and can't survive.Dark brown to bright red bleeding from the vagina during the first three months Severe nausea and vomiting Sometimes grapelike cysts that pass from the vagina Pelvic pressure or pain",1
831,What is the main symptom of cholestasis of pregnancy?,160,"Signs and symptoms of CAH vary, depending on which gene is affected and the level of enzyme deficiency. The imbalance of hormones the body needs to function may mean too little cortisol, too little aldosterone, excess androgens or a combination of these imbalances.Insufficient cortisol. Classic CAH causes the body to produce an insufficient amount of cortisol. This can cause problems maintaining normal blood pressure, blood sugar and energy levels, and cause problems during physical stress such as illness. Adrenal crisis. People with classic CAH can be seriously affected by a lack of cortisol, aldosterone or both. This is known as an adrenal crisis, and it can be life-threatening.  Atypical genitalia. Female infants may have atypical genitalia appearance, such as an enlarged clitoris that may resemble a penis, and a partially closed labia resembling a scrotum. The urinary opening (urethra) and the vagina may be only one opening instead of two separate openings. The uterus, fallopian tubes and ovaries usually develop typically. Male infants usually have typical-appearing genitals.   Excess androgen. An excess of the male sex hormone androgen can result in short height and early puberty for both males and females. Pubic hair and other signs of puberty may appear at a very early age. Severe acne also may occur. Excess androgen hormones in females may result in facial hair, excessive body hair and a deepening voice.  Altered growth. Rapid growth may occur during childhood with an advanced bone age. Final height may be shorter than average. Fertility issues. These can include irregular menstrual periods, or not having any at all, and having infertility problems in females. Fertility issues can sometimes occur in males.",1
832,What is the main symptom of cholestasis of pregnancy?,245,"A soft tissue sarcoma may not cause any symptoms at first. As the cancer grows, it may cause:A noticeable lump or swelling. Pain, if the growth presses on nerves or muscles.",1
833,What is the main symptom of cholestasis of pregnancy?,710,"Having some discomfort after vasectomy is common, but men with PVPS have pain that never seems to get better after the procedure.Pain and tenderness in the scrotum Pressure or pain after ejaculation Dull ache in one or both testicles Pain and tenderness at the site of the vasectomy Swelling of the small, C-shaped tube behind the testicle where sperm are stored (epididymis) Pain with sex",1
834,What is the main symptom of cholestasis of pregnancy?,641,"Wilson's disease is present at birth, but signs and symptoms don't appear until the copper builds up in the brain, liver or other organ. Signs and symptoms vary depending on the parts of your body affected by the disease. They can include:Fatigue, lack of appetite or abdominal pain A yellowing of the skin and the whites of the eye (jaundice) Golden-brown eye discoloration (Kayser-Fleischer rings) Fluid buildup in the legs or abdomen Problems with speech, swallowing or physical coordination Uncontrolled movements or muscle stiffness",1
