,Query,DocID,Text,Score
772,What is the term for difficulty in swallowing?,355,"Diabetes symptoms depend on how high your blood sugar is. Some people, especially if they have prediabetes, gestational diabetes or type 2 diabetes, may not have symptoms. In type 1 diabetes, symptoms tend to come on quickly and be more severe.Feeling more thirsty than usual. Urinating often. Losing weight without trying. Presence of ketones in the urine. Ketones are a byproduct of the breakdown of muscle and fat that happens when there's not enough available insulin. Feeling tired and weak. Feeling irritable or having other mood changes. Having blurry vision. Having slow-healing sores. Getting a lot of infections, such as gum, skin and vaginal infections.",1
773,What is the term for difficulty in swallowing?,177,"Allergy symptoms, which depend on the substance involved, can affect your airways, sinuses and nasal passages, skin, and digestive system. Allergic reactions can range from mild to severe. In some severe cases, allergies can trigger a life-threatening reaction known as anaphylaxis.Sneezing Itching of the nose, eyes or roof of the mouth Runny, stuffy nose Watery, red or swollen eyes (conjunctivitis)",1
774,What is the term for difficulty in swallowing?,210,Symptoms of heartburn include:A burning pain in the chest that usually occurs after eating and may occur at night Pain that worsens when lying down or bending over A bitter or acidic taste in the mouth,1
775,What is the term for difficulty in swallowing?,567,"Scleroderma's signs and symptoms vary from person to person, depending on which parts of the body are affected.Heartburn Difficulty swallowing Bloating Diarrhea Constipation Fecal incontinence",4
776,What is the term for difficulty in swallowing?,608,Signs and symptoms of tonsil cancer include:Difficulty swallowing A sensation that something is caught in the back of your throat Swelling and pain in the neck Earache Jaw stiffness,1
777,What is the term for difficulty in swallowing?,887,"Back pain can range from a muscle aching to a shooting, burning or stabbing sensation. Also, the pain can radiate down a leg. Bending, twisting, lifting, standing or walking can make it worse.Lasts longer than a few weeks. Is severe and doesn't improve with rest. Spreads down one or both legs, especially if the pain goes below the knee. Causes weakness, numbness, or tingling in one or both legs. Is paired with unexplained weight loss.",1
778,What is the term for difficulty in swallowing?,102,"Guillain-Barre syndrome often begins with tingling and weakness starting in your feet and legs and spreading to your upper body and arms. Some people notice the first symptoms in the arms or face. As Guillain-Barre syndrome progresses, muscle weakness can turn into paralysis.A pins and needles sensation in your fingers, toes, ankles or wrists Weakness in your legs that spreads to your upper body Unsteady walking or inability to walk or climb stairs Difficulty with facial movements, including speaking, chewing or swallowing Double vision or inability to move the eyes Severe pain that may feel achy, shooting or cramplike and may be worse at night Difficulty with bladder control or bowel function Rapid heart rate Low or high blood pressure Difficulty breathing",4
779,What is the term for difficulty in swallowing?,77,"Pain, swelling or lumps in your testicle or groin area may be a sign or symptom of testicular cancer or other medical conditions requiring treatment.A lump or swelling in either testicle A feeling of heaviness in the scrotum A dull ache in the lower belly or groin Sudden swelling in the scrotum Pain or discomfort in a testicle or the scrotum Enlargement or tenderness of the breast tissue Back pain",1
780,What is the term for difficulty in swallowing?,750,Erectile dysfunction symptoms might include persistent:Trouble getting an erection Trouble keeping an erection Reduced sexual desire,1
781,What is the term for difficulty in swallowing?,279,"Symptoms of dry socket may include:Severe pain within a few days after removing a tooth. Loss of part or all of the blood clot at the tooth removal site. The socket may look empty. Bone that you can see in the socket. Pain that spreads from the socket to your ear, eye, temple or neck on the same side of your face as the tooth removal. Bad breath or a foul odor coming from your mouth. Bad taste in your mouth.",1
782,What is the term for difficulty in swallowing?,775,"Dyshidrosis symptoms include painful, itchy and fluid-filled blisters on the sides of the fingers, the palms of the hands and the bottoms of the feet. The blisters are small — about the width of a standard pencil lead. They are grouped in clusters and can look like tapioca.Stress. Dyshidrosis appears to be more common during times of emotional or physical stress. Exposure to certain metals. These include cobalt and nickel — often in an industrial setting. Sensitive skin. People who develop a rash after contact with certain irritants are more likely to form the blisters of dyshidrosis. Atopic dermatitis. Some people with atopic dermatitis may have dyshidrosis.",1
783,What is the term for difficulty in swallowing?,969,"There are two types of sex headaches:A dull ache in the head and neck that intensifies as sexual excitement increases A sudden, severe, throbbing headache that occurs just before or at the moment of orgasm",1
784,What is the term for difficulty in swallowing?,300,"Symptoms of appendicitis may include:Sudden pain that begins on the right side of the lower abdomen. Sudden pain that begins around the navel and often shifts to the lower right abdomen. Pain that worsens with coughing, walking or making other jarring movements. Nausea and vomiting. Loss of appetite. Low-grade fever that may rise as the illness worsens. Constipation or diarrhea. Abdominal bloating. Gas.",1
