,Query,DocID,Text,Score
878,what are signs and symptoms of encopresis?,389,"Signs and symptoms will vary, depending on the severity of the injury, and may include:Pain or tenderness Redness or bruising Limited motion Muscle spasms Swelling Muscle weakness",1
879,what are signs and symptoms of encopresis?,781,"Contact dermatitis often affects skin directly exposed to an offending substance. Here, the rash is likely caused by cosmetics.An itchy rash Leathery patches that are darker than usual (hyperpigmented), typically on brown or Black skin Dry, cracked, scaly skin, typically on white skin Bumps and blisters, sometimes with oozing and crusting Swelling, burning or tenderness",1
880,what are signs and symptoms of encopresis?,325,"Symptoms of the acute form of mesenteric ischemia include:Sudden, severe belly pain. Urgent need to have a bowel movement. Fever. Nausea and vomiting.",1
881,what are signs and symptoms of encopresis?,762,"A fibroadenoma is a solid breast lump that often causes no pain. It is:Round with distinct, smooth borders Easily moved Firm or rubbery",1
882,what are signs and symptoms of encopresis?,52,"Intense itching is the main symptom of cholestasis of pregnancy. But there is no rash. Typically, you feel itchy on the palms of your hands or the soles of your feet, but you may feel itchy everywhere. The itching is often worse at night and may bother you so much that you can't sleep.Yellowing of the skin and whites of the eyes, called jaundice Nausea Loss of appetite Oily, foul-smelling stools",1
883,what are signs and symptoms of encopresis?,828,Thunderclap headaches are dramatic. Symptoms include pain that:Strikes suddenly and severely Peaks within 60 seconds Can be accompanied by nausea or vomiting,1
884,what are signs and symptoms of encopresis?,711,"The most common sign of alcoholic hepatitis is yellowing of the skin and whites of the eyes, called jaundice. The yellowing of the skin might be harder to see on Black and brown people.Loss of appetite. Nausea and vomiting. Belly tenderness. Fever, often low grade. Tiredness and weakness.",1
885,what are signs and symptoms of encopresis?,103,"The list of potential signs and symptoms for premenstrual syndrome is long, but most women only experience a few of these problems.Tension or anxiety Depressed mood Crying spells Mood swings and irritability or anger Appetite changes and food cravings Trouble falling asleep (insomnia) Social withdrawal Poor concentration Change in libido",1
886,what are signs and symptoms of encopresis?,505,"Symptoms of exercise-induced bronchoconstriction usually begin during or soon after exercise. These symptoms can last for an hour or longer if untreated. Symptoms include:Coughing. Wheezing. Shortness of breath. Chest tightness or pain. Fatigue during exercise. Poorer than expected athletic performance. Avoiding activity, which happens mostly in young children.",1
887,what are signs and symptoms of encopresis?,952,"Signs and symptoms of spina bifida vary by type and severity, and also between individuals.Spina bifida occulta. Typically, there aren't any signs or symptoms because the spinal nerves aren't involved. But you can sometimes see signs on the newborn's skin above the spinal problem, including a tuft of hair, a small dimple or a birthmark. Sometimes, these skin marks can be signs of an underlying spinal cord issue that can be discovered with MRI or spinal ultrasound in a newborn. Meningocele. This type may cause problems with bladder and bowel function. Myelomeningocele. In this severe type of spina bifida:  The spinal canal remains open along several vertebrae in the lower or middle back Both the membranes and the spinal cord or nerves protrude at birth, forming a sac Tissues and nerves usually are exposed, though sometimes skin covers the sac",1
888,what are signs and symptoms of encopresis?,494,"Stretch marks don't all look alike. They vary depending on how long you've had them, what caused them, where they are on your body and the type of skin you have. Common variations include:Indented streaks or lines on the abdomen, breasts, hips, buttocks or other places on the body Pink, red, discolored, black, blue or purple streaks Bright streaks that fade to a lighter color Streaks covering large areas of the body",1
889,what are signs and symptoms of encopresis?,775,"Dyshidrosis symptoms include painful, itchy and fluid-filled blisters on the sides of the fingers, the palms of the hands and the bottoms of the feet. The blisters are small — about the width of a standard pencil lead. They are grouped in clusters and can look like tapioca.Stress. Dyshidrosis appears to be more common during times of emotional or physical stress. Exposure to certain metals. These include cobalt and nickel — often in an industrial setting. Sensitive skin. People who develop a rash after contact with certain irritants are more likely to form the blisters of dyshidrosis. Atopic dermatitis. Some people with atopic dermatitis may have dyshidrosis.",1
890,what are signs and symptoms of encopresis?,138,"Symptoms are likely to start slowly, often showing up 1 to 3 weeks after exposure to the bacteria.Fever that starts low and increases throughout the day, possibly reaching as high as 104 degrees Fahrenheit (40 degrees Celsius). Chills. Headache. Weakness and fatigue. Muscle aches. Stomach pain. Diarrhea or constipation. Rash.",1
